,open,high,low,close,volume
2020-04-03 10:00:00-04:00,181.6960,182.3620,179.5010,180.0000,6642834
2020-04-03 11:00:00-04:00,179.9780,180.4090,178.7100,179.2870,4987916
2020-04-03 12:00:00-04:00,179.2950,179.5500,177.9590,178.7400,3902661
2020-04-03 13:00:00-04:00,178.6990,179.2080,177.2170,177.5590,3655941
2020-04-03 14:00:00-04:00,177.5280,178.7690,176.9440,178.6740,4300736
2020-04-03 15:00:00-04:00,178.6410,179.5990,177.3100,179.1700,8831444
2020-04-03 16:00:00-04:00,179.1480,179.8040,178.9740,179.4430,1237696
2020-04-03 17:00:00-04:00,179.2850,179.3260,179.0030,179.2670,61046
2020-04-03 18:00:00-04:00,179.2460,179.4130,178.7200,178.8670,12350
2020-04-03 19:00:00-04:00,178.8360,178.9550,178.6320,178.7790,13774
2020-04-06 04:00:00-04:00,186.4600,186.8340,185.7570,186.7650,174447
2020-04-06 05:00:00-04:00,186.7820,187.0290,186.1670,186.7650,85012
2020-04-06 06:00:00-04:00,186.6940,186.9810,186.1480,186.4730,65683
2020-04-06 07:00:00-04:00,186.5090,186.5510,185.7180,186.0330,484312
2020-04-06 08:00:00-04:00,186.0110,187.1860,185.3670,186.1800,543744
2020-04-06 09:00:00-04:00,186.1570,187.2340,184.6540,187.1220,7834202
2020-04-06 10:00:00-04:00,187.0940,187.7620,186.5510,187.1070,7142457
2020-04-06 11:00:00-04:00,187.1040,188.1910,186.8160,187.9520,5930716
2020-04-06 12:00:00-04:00,187.9340,189.0800,187.7290,189.0600,4638140
2020-04-06 13:00:00-04:00,189.0370,189.6950,188.5680,189.6650,3698363
2020-04-06 14:00:00-04:00,189.6520,189.7140,188.4800,189.5280,4124055
2020-04-06 15:00:00-04:00,189.5060,192.9850,189.0660,191.9200,14825588
2020-04-06 16:00:00-04:00,191.8680,192.3540,191.0280,191.5300,3026962
2020-04-06 17:00:00-04:00,191.5460,191.6670,191.3010,191.3540,94362
2020-04-06 18:00:00-04:00,191.2330,191.4920,190.6370,190.7000,73548
2020-04-06 19:00:00-04:00,190.7160,192.6240,190.5690,192.5450,142390
2020-04-07 04:00:00-04:00,195.4110,196.4320,195.1170,195.4250,216082
2020-04-07 05:00:00-04:00,195.5090,196.1980,195.2050,195.7470,78718
2020-04-07 06:00:00-04:00,195.7340,197.7800,195.7030,197.5240,193625
2020-04-07 07:00:00-04:00,197.4810,197.5940,196.2300,196.3920,386644
2020-04-07 08:00:00-04:00,196.3390,197.5350,189.8370,197.3480,711121
2020-04-07 09:00:00-04:00,197.2080,197.8770,195.3610,196.8390,9503877
2020-04-07 10:00:00-04:00,196.8070,197.0280,192.2580,193.0530,12274970
2020-04-07 11:00:00-04:00,193.0100,195.3580,192.3840,194.7810,7089077
2020-04-07 12:00:00-04:00,194.7570,196.7840,194.6680,195.9720,6128994
2020-04-07 13:00:00-04:00,195.9970,196.3640,194.4340,194.6930,4038920
2020-04-07 14:00:00-04:00,194.6790,194.8110,191.7450,192.1840,7558656
2020-04-07 15:00:00-04:00,192.1610,194.5670,191.3010,191.5690,10796894
2020-04-07 16:00:00-04:00,191.5460,191.8240,190.3840,190.5830,908300
2020-04-07 17:00:00-04:00,190.6480,190.9840,190.5590,190.9640,28031
2020-04-07 18:00:00-04:00,190.9990,191.1690,190.1490,190.4850,264217
2020-04-07 19:00:00-04:00,190.5500,192.2240,190.4030,191.6660,151853
2020-04-08 04:00:00-04:00,191.8780,191.9600,190.1880,190.9830,105891
2020-04-08 05:00:00-04:00,191.0870,191.5310,190.5980,190.9730,106556
2020-04-08 06:00:00-04:00,190.9800,192.2820,190.8720,192.2420,136888
2020-04-08 07:00:00-04:00,192.2190,193.1030,191.8960,192.8380,206899
2020-04-08 08:00:00-04:00,192.6980,193.6590,190.6280,192.9940,380255
2020-04-08 09:00:00-04:00,193.0200,194.3330,192.1310,192.3500,4766999
2020-04-08 10:00:00-04:00,192.3370,193.9420,191.6620,193.8140,5698478
2020-04-08 11:00:00-04:00,193.8110,195.1630,193.2430,194.4440,5007378
2020-04-08 12:00:00-04:00,194.4450,195.2900,194.0920,194.7610,4275717
2020-04-08 13:00:00-04:00,194.7770,195.1530,193.4680,193.6290,3950604
2020-04-08 14:00:00-04:00,193.5960,195.7490,193.5070,195.6810,4652954
2020-04-08 15:00:00-04:00,195.6730,196.4220,194.3460,195.7180,8861496
2020-04-08 16:00:00-04:00,195.6950,195.8370,194.6070,195.4250,1277689
2020-04-08 17:00:00-04:00,195.3330,195.3780,195.1170,195.2490,42377
2020-04-08 18:00:00-04:00,195.1770,195.2210,194.4340,194.9180,102075
2020-04-08 19:00:00-04:00,194.8550,196.2560,194.6880,196.0210,139331
2020-04-09 04:00:00-04:00,196.8170,196.9400,194.9220,195.1620,147334
2020-04-09 05:00:00-04:00,195.0110,195.4170,194.2970,194.5660,96072
2020-04-09 06:00:00-04:00,194.3770,194.9280,193.7610,194.5270,81772
2020-04-09 07:00:00-04:00,194.5430,195.3290,193.4870,194.0100,256177
2020-04-09 08:00:00-04:00,194.7090,197.2030,193.1070,197.0070,1116439
2020-04-09 09:00:00-04:00,196.9830,198.4240,196.2490,197.9930,7846919
2020-04-09 10:00:00-04:00,197.9590,198.0240,194.3360,196.0790,13389300
2020-04-09 11:00:00-04:00,196.0560,196.6860,194.5320,196.3930,7064059
2020-04-09 12:00:00-04:00,196.3880,197.3890,195.8980,197.1530,4107942
2020-04-09 13:00:00-04:00,197.1200,197.4180,196.0930,196.6070,3921763
2020-04-09 14:00:00-04:00,196.5830,196.6960,194.2570,194.9470,5579596
2020-04-09 15:00:00-04:00,194.9140,196.1490,194.5020,196.0500,8919589
2020-04-09 16:00:00-04:00,196.0260,196.5690,195.7320,196.3820,1196611
2020-04-09 17:00:00-04:00,196.3100,196.4520,196.0640,196.3330,41733
2020-04-09 18:00:00-04:00,196.2800,196.4710,196.1810,196.4110,29953
2020-04-09 19:00:00-04:00,196.4070,196.6860,196.3570,196.6650,41843
2020-04-13 04:00:00-04:00,193.4590,193.8150,193.3310,193.7950,35386
2020-04-13 05:00:00-04:00,193.7520,194.3230,193.7220,193.9510,22450
2020-04-13 06:00:00-04:00,193.9370,194.7330,193.6730,194.4200,23905
2020-04-13 07:00:00-04:00,194.3470,195.6120,194.2490,195.4640,183055
2020-04-13 08:00:00-04:00,194.7090,195.9150,192.9900,195.4840,315947
2020-04-13 09:00:00-04:00,195.4990,196.5000,194.5020,194.7520,5067320
2020-04-13 10:00:00-04:00,194.7280,196.1490,194.3460,194.9370,6335776
2020-04-13 11:00:00-04:00,194.9230,196.0470,193.9850,195.5670,4898799
2020-04-13 12:00:00-04:00,195.5430,196.4910,195.2730,195.5910,4381216
2020-04-13 13:00:00-04:00,195.5480,196.7450,195.0680,196.4500,3608582
2020-04-13 14:00:00-04:00,196.4270,196.8910,195.7610,196.7430,3390891
2020-04-13 15:00:00-04:00,196.7290,198.6190,196.0840,198.2270,8140360
2020-04-13 16:00:00-04:00,198.2030,198.7460,198.0160,198.6960,1174181
2020-04-13 17:00:00-04:00,198.7010,198.7950,198.1620,198.7450,41562
2020-04-13 18:00:00-04:00,198.6520,199.5960,198.6020,199.4570,97078
2020-04-13 19:00:00-04:00,199.3850,199.5270,199.1190,199.3600,54744
2020-04-14 04:00:00-04:00,200.9950,201.2950,200.6220,200.7750,52521
2020-04-14 05:00:00-04:00,200.7410,201.4700,200.7100,201.2730,18022
2020-04-14 06:00:00-04:00,201.2100,201.4800,200.7390,201.0880,69187
2020-04-14 07:00:00-04:00,201.0050,201.8410,200.7100,201.7320,238546
2020-04-14 08:00:00-04:00,200.8590,202.3590,198.2060,202.1810,1501055
2020-04-14 09:00:00-04:00,202.1670,204.8000,201.4710,204.7200,8025510
2020-04-14 10:00:00-04:00,204.6950,205.2000,204.1260,204.4510,9318620
2020-04-14 11:00:00-04:00,204.4410,204.9070,203.5110,204.4800,6364794
2020-04-14 12:00:00-04:00,204.4900,206.3910,204.4580,206.1250,5757888
2020-04-14 13:00:00-04:00,206.1100,207.0750,205.6920,206.8870,4744693
2020-04-14 14:00:00-04:00,206.8910,207.2410,206.4200,206.9850,5121021
2020-04-14 15:00:00-04:00,206.9690,207.4850,205.9120,206.8280,10826612
2020-04-14 16:00:00-04:00,206.8030,207.4360,205.5510,207.3260,1730767
2020-04-14 17:00:00-04:00,207.3500,207.5340,207.0440,207.5120,301364
2020-04-14 18:00:00-04:00,207.3890,207.4360,206.8200,207.0240,81927
2020-04-14 19:00:00-04:00,206.9990,207.1820,206.5270,206.6920,121193
2020-04-15 04:00:00-04:00,204.7540,205.1810,204.1450,204.5340,52406
2020-04-15 05:00:00-04:00,204.3140,204.5850,203.8230,204.4750,60654
2020-04-15 06:00:00-04:00,204.4900,204.7900,203.9410,204.5930,101997
2020-04-15 07:00:00-04:00,204.6270,205.3660,204.5460,204.7980,281342
2020-04-15 08:00:00-04:00,204.7830,206.8600,202.6720,202.9520,847188
2020-04-15 09:00:00-04:00,202.8690,204.1260,202.1540,202.9850,5629034
2020-04-15 10:00:00-04:00,202.9670,204.4970,202.5060,204.2410,5917856
2020-04-15 11:00:00-04:00,204.2210,204.4870,202.9250,203.2470,4176282
2020-04-15 12:00:00-04:00,203.2010,204.6140,203.0330,204.2370,3325523
2020-04-15 13:00:00-04:00,204.1870,204.8130,203.9010,204.2560,3400852
2020-04-15 14:00:00-04:00,204.2360,206.0510,204.1890,206.0280,4522010
2020-04-15 15:00:00-04:00,205.9930,206.2740,204.0280,204.4660,8504640
2020-04-15 16:00:00-04:00,204.4510,204.8680,204.0080,204.3190,1797296
2020-04-15 17:00:00-04:00,204.3630,204.5750,204.1160,204.4170,46867
2020-04-15 18:00:00-04:00,204.3920,204.6530,203.1600,203.4310,163740
2020-04-15 19:00:00-04:00,203.4450,203.4910,202.8960,203.3040,120308
2020-04-16 04:00:00-04:00,206.3930,206.9970,206.3420,206.4570,95367
2020-04-16 05:00:00-04:00,206.4420,206.6360,205.8340,206.3500,51130
2020-04-16 06:00:00-04:00,206.4330,206.8010,205.7270,206.6040,53058
2020-04-16 07:00:00-04:00,206.5200,206.5670,205.4530,205.8130,250973
2020-04-16 08:00:00-04:00,206.3840,207.2410,203.6770,206.8090,667838
2020-04-16 09:00:00-04:00,206.7640,207.2410,205.7660,205.8910,6051835
2020-04-16 10:00:00-04:00,205.8660,207.6120,204.6630,207.4040,8617912
2020-04-16 11:00:00-04:00,207.3790,209.2420,207.0440,209.0050,7980118
2020-04-16 12:00:00-04:00,208.9750,209.3100,204.9850,206.4090,8112299
2020-04-16 13:00:00-04:00,206.3840,207.1920,205.9120,206.4180,4653235
2020-04-16 14:00:00-04:00,206.4130,207.8070,205.8140,207.2980,4701785
2020-04-16 15:00:00-04:00,207.2820,208.8320,206.4390,208.2930,8618809
2020-04-16 16:00:00-04:00,208.2480,210.6390,207.2850,210.4210,1569714
2020-04-16 17:00:00-04:00,210.3670,213.3430,208.0110,212.4320,1411923
2020-04-16 18:00:00-04:00,212.4070,212.8650,211.4070,212.5590,948324
2020-04-16 19:00:00-04:00,212.5340,213.6850,212.2860,212.9400,667563
2020-04-17 04:00:00-04:00,211.8110,212.6600,211.5140,211.8370,74901
2020-04-17 05:00:00-04:00,211.8110,212.7380,211.6020,212.4620,52824
2020-04-17 06:00:00-04:00,212.5430,213.0900,212.3250,212.8520,172970
2020-04-17 07:00:00-04:00,212.8660,213.2260,211.9440,212.1490,427031
2020-04-17 08:00:00-04:00,213.0610,213.3240,211.4270,211.6710,553369
2020-04-17 09:00:00-04:00,211.5770,211.8300,208.7620,210.2450,9955668
2020-04-17 10:00:00-04:00,210.1810,210.7950,208.2110,208.8790,8580581
2020-04-17 11:00:00-04:00,208.8530,209.3600,207.6100,208.3900,5887682
2020-04-17 12:00:00-04:00,208.3650,208.9200,207.6690,208.6390,3831652
2020-04-17 13:00:00-04:00,208.6000,208.8130,208.0010,208.1900,3435449
2020-04-17 14:00:00-04:00,208.1510,208.2170,206.9960,207.9020,4638505
2020-04-17 15:00:00-04:00,207.8770,210.4140,207.7570,210.0890,9966903
2020-04-17 16:00:00-04:00,210.0540,210.2090,209.5920,209.9130,1339562
2020-04-17 17:00:00-04:00,209.7910,210.2090,209.5140,209.7960,234053
2020-04-17 18:00:00-04:00,210.1620,210.2090,209.4060,209.5620,113921
2020-04-17 19:00:00-04:00,209.5170,209.7700,209.4160,209.7380,24154
2020-04-20 04:00:00-04:00,209.1270,209.2720,208.3810,208.8690,84969
2020-04-20 05:00:00-04:00,208.8730,209.1250,208.2940,208.3510,18444
2020-04-20 06:00:00-04:00,208.3750,208.4910,207.4050,207.9510,60287
2020-04-20 07:00:00-04:00,207.9070,208.2660,207.2300,207.6580,211921
2020-04-20 08:00:00-04:00,207.8380,210.4340,207.3460,207.9120,492576
2020-04-20 09:00:00-04:00,207.7890,209.3600,207.5030,208.2830,5805773
2020-04-20 10:00:00-04:00,208.2580,210.3560,208.0200,210.0990,5173073
2020-04-20 11:00:00-04:00,210.0740,210.7850,209.7090,210.4940,4161733
2020-04-20 12:00:00-04:00,210.4640,210.5700,209.8650,210.1970,2529089
2020-04-20 13:00:00-04:00,210.1810,210.2580,209.1620,210.1180,3151785
2020-04-20 14:00:00-04:00,210.1030,210.3690,208.0010,208.1270,4622335
2020-04-20 15:00:00-04:00,208.1070,208.8230,207.4740,207.6000,6546162
2020-04-20 16:00:00-04:00,207.5750,209.3910,206.9660,207.6190,1295160
2020-04-20 17:00:00-04:00,207.6720,207.7290,207.0540,207.5120,472358
2020-04-20 18:00:00-04:00,207.4870,208.4520,207.1420,208.1760,98359
2020-04-20 19:00:00-04:00,208.2870,208.5590,207.6880,208.0390,67761
2020-04-21 04:00:00-04:00,206.4420,207.1530,206.3030,206.9550,37727
2020-04-21 05:00:00-04:00,207.0570,207.2990,205.9610,206.0960,81235
2020-04-21 06:00:00-04:00,206.5500,206.7140,205.1410,205.4620,85004
2020-04-21 07:00:00-04:00,205.4270,205.8450,204.9650,205.0810,220422
2020-04-21 08:00:00-04:00,205.3470,207.2900,204.7990,205.1390,351384
2020-04-21 09:00:00-04:00,205.1340,206.1770,203.2380,204.5730,7240988
2020-04-21 10:00:00-04:00,204.5580,204.7320,199.8120,200.0530,10870914
2020-04-21 11:00:00-04:00,200.0090,200.5130,198.7480,200.2580,9586131
2020-04-21 12:00:00-04:00,200.2240,200.5180,199.0210,199.9840,5648872
2020-04-21 13:00:00-04:00,199.9700,202.0560,199.7830,201.5120,7919668
2020-04-21 14:00:00-04:00,201.4830,202.9840,200.4560,200.6780,8486553
2020-04-21 15:00:00-04:00,200.6630,202.1050,199.6070,199.9260,9802055
2020-04-21 16:00:00-04:00,199.9020,201.5060,199.8700,201.0100,1474249
2020-04-21 17:00:00-04:00,201.0640,201.5780,200.8370,201.3320,374698
2020-04-21 18:00:00-04:00,201.3080,201.8800,201.0220,201.3120,128796
2020-04-21 19:00:00-04:00,201.4440,201.5880,200.7880,201.5170,90003
2020-04-22 04:00:00-04:00,202.4590,203.7450,202.4280,203.7240,171921
2020-04-22 05:00:00-04:00,203.6800,204.1160,203.4720,203.6550,14702
2020-04-22 06:00:00-04:00,203.7380,203.7940,202.7200,203.1670,110051
2020-04-22 07:00:00-04:00,203.1330,203.5310,202.8670,203.5090,857746
2020-04-22 08:00:00-04:00,203.4550,204.4090,200.8270,204.2510,1342605
2020-04-22 09:00:00-04:00,204.1970,204.9270,203.3350,204.3390,6954993
2020-04-22 10:00:00-04:00,204.2950,205.1320,203.5890,204.3090,5865696
2020-04-22 11:00:00-04:00,204.2850,205.1320,203.9990,204.8070,3402022
2020-04-22 12:00:00-04:00,204.8020,205.4930,204.6340,205.1200,2870902
2020-04-22 13:00:00-04:00,205.1240,206.1860,204.8480,206.0570,2629747
2020-04-22 14:00:00-04:00,206.0230,206.8500,205.7750,206.7110,3271112
2020-04-22 15:00:00-04:00,206.6810,207.3390,205.9410,206.0670,6879414
2020-04-22 16:00:00-04:00,206.0420,206.8990,205.3750,205.6960,1744716
2020-04-22 17:00:00-04:00,205.7780,206.0200,205.5610,205.8030,34747
2020-04-22 18:00:00-04:00,205.7980,205.8450,205.1800,205.3250,54180
2020-04-22 19:00:00-04:00,205.3980,205.4440,204.9460,205.2470,69755
2020-04-23 04:00:00-04:00,205.1150,205.5810,204.7700,205.3150,15967
2020-04-23 05:00:00-04:00,205.2220,206.3620,205.1900,206.3400,24210
2020-04-23 06:00:00-04:00,206.1590,206.2450,205.2970,205.4220,96778
2020-04-23 07:00:00-04:00,205.4860,206.1180,205.4530,205.9690,140075
2020-04-23 08:00:00-04:00,205.9640,207.2410,204.9070,207.1510,363106
2020-04-23 09:00:00-04:00,207.1940,208.3730,206.3600,207.8750,5159908
2020-04-23 10:00:00-04:00,207.8380,209.3740,207.5030,208.9370,5871197
2020-04-23 11:00:00-04:00,208.9120,208.9890,207.6690,207.9900,3846266
2020-04-23 12:00:00-04:00,207.9600,208.8420,205.1610,207.3650,7756194
2020-04-23 13:00:00-04:00,207.3310,208.1200,205.2480,205.8810,5068538
2020-04-23 14:00:00-04:00,205.8470,207.4850,205.0580,207.3360,4753495
2020-04-23 15:00:00-04:00,207.3220,207.4070,205.3460,205.5590,4865658
2020-04-23 16:00:00-04:00,205.5340,205.6210,204.6530,204.9830,1160376
2020-04-23 17:00:00-04:00,204.8320,205.0440,204.3210,204.4850,66746
2020-04-23 18:00:00-04:00,204.4610,204.7410,203.3160,203.7530,209916
2020-04-23 19:00:00-04:00,203.8460,203.9800,203.4130,203.8410,129783
2020-04-24 04:00:00-04:00,204.5090,204.5560,203.5500,204.0260,162121
2020-04-24 05:00:00-04:00,204.2850,205.7470,204.2240,205.4620,50057
2020-04-24 06:00:00-04:00,205.3880,206.4300,205.1800,206.4090,33685
2020-04-24 07:00:00-04:00,206.3640,206.4400,205.5700,205.7450,187473
2020-04-24 08:00:00-04:00,206.0620,206.6840,203.0130,206.2430,262195
2020-04-24 09:00:00-04:00,206.1980,206.5380,204.4770,204.6410,4231098
2020-04-24 10:00:00-04:00,204.6170,206.6060,204.5850,205.8330,5336931
2020-04-24 11:00:00-04:00,205.7780,206.3130,205.0920,206.0670,3472961
2020-04-24 12:00:00-04:00,206.0240,207.1630,205.6970,206.9020,3230236
2020-04-24 13:00:00-04:00,206.9010,207.7970,206.4590,207.7360,2616627
2020-04-24 14:00:00-04:00,207.7020,208.3930,207.5230,208.1130,3683601
2020-04-24 15:00:00-04:00,208.0820,209.2420,207.7370,208.9860,6024591
2020-04-24 16:00:00-04:00,208.9510,209.1550,208.7040,208.8300,1096808
2020-04-24 17:00:00-04:00,208.9710,209.1060,208.7130,208.9860,38845
2020-04-24 18:00:00-04:00,208.8730,209.0960,208.8400,209.0540,16833
2020-04-24 19:00:00-04:00,209.0390,209.4380,208.8890,209.3180,51434
2020-04-27 04:00:00-04:00,211.3920,211.5370,210.8020,211.4270,31946
2020-04-27 05:00:00-04:00,211.2160,211.9670,211.1830,211.6900,31146
2020-04-27 06:00:00-04:00,211.6550,211.7030,211.0260,211.1240,74021
2020-04-27 07:00:00-04:00,211.1080,211.7130,210.9390,211.4270,219884
2020-04-27 08:00:00-04:00,211.4500,211.8790,210.6070,211.3100,212054
2020-04-27 09:00:00-04:00,211.2740,211.6150,210.0890,211.2410,4478195
2020-04-27 10:00:00-04:00,211.2160,211.5180,209.9490,210.0990,4770198
2020-04-27 11:00:00-04:00,210.0440,211.2250,209.7970,210.7430,4110646
2020-04-27 12:00:00-04:00,210.7280,210.9610,210.0320,210.5480,3448881
2020-04-27 13:00:00-04:00,210.5230,210.5850,209.3570,209.6990,2906808
2020-04-27 14:00:00-04:00,209.6640,210.5700,209.6310,210.2550,2453157
2020-04-27 15:00:00-04:00,210.2350,210.8730,209.9720,210.2450,5316879
2020-04-27 16:00:00-04:00,210.2300,210.4730,210.0110,210.1970,810361
2020-04-27 17:00:00-04:00,210.2590,210.3070,209.9530,210.1670,41404
2020-04-27 18:00:00-04:00,210.1130,210.2290,209.7280,209.9920,56914
2020-04-27 19:00:00-04:00,209.9860,210.5900,209.9530,210.2650,52472
2020-04-28 04:00:00-04:00,211.2550,211.3910,210.9190,211.1730,20785
2020-04-28 05:00:00-04:00,211.1960,212.9720,211.1530,212.9500,49908
2020-04-28 06:00:00-04:00,212.9050,213.1480,212.4810,212.5690,56923
2020-04-28 07:00:00-04:00,212.5630,212.7770,212.2950,212.7350,149732
2020-04-28 08:00:00-04:00,212.4460,212.8550,210.1680,212.5690,307226
2020-04-28 09:00:00-04:00,212.4560,212.6010,210.2550,210.3630,5218611
2020-04-28 10:00:00-04:00,210.3370,210.6090,206.9760,207.2680,8972732
2020-04-28 11:00:00-04:00,207.2620,208.5490,207.0900,207.7170,4461797
2020-04-28 12:00:00-04:00,207.7110,208.1780,206.6340,208.0030,5221825
2020-04-28 13:00:00-04:00,207.9850,208.5100,207.6880,208.1170,3319377
2020-04-28 14:00:00-04:00,208.1110,208.8320,207.5710,207.8240,3307625
2020-04-28 15:00:00-04:00,207.7890,208.4220,206.1460,206.5060,6723011
2020-04-28 16:00:00-04:00,206.4720,207.9440,206.1850,207.2680,1807031
2020-04-28 17:00:00-04:00,207.1060,208.9010,207.0740,208.8000,356253
2020-04-28 18:00:00-04:00,208.7460,209.0770,208.0890,208.4690,306280
2020-04-28 19:00:00-04:00,208.4240,209.0960,208.1670,208.9270,92280
2020-04-29 04:00:00-04:00,210.1030,210.3360,209.7580,210.1870,37992
2020-04-29 05:00:00-04:00,210.1710,210.3460,209.8260,209.9820,12286
2020-04-29 06:00:00-04:00,209.9570,210.0140,209.4550,209.9920,38583
2020-04-29 07:00:00-04:00,209.9660,210.0530,208.9670,209.2890,251475
2020-04-29 08:00:00-04:00,209.9570,211.9180,209.0060,211.7680,998761
2020-04-29 09:00:00-04:00,211.8020,212.2300,209.9820,211.8860,5959523
2020-04-29 10:00:00-04:00,211.8550,212.9870,211.1830,212.5100,5840410
2020-04-29 11:00:00-04:00,212.4850,212.8500,212.0710,212.3830,4328251
2020-04-29 12:00:00-04:00,212.3680,213.5580,212.3340,213.1640,2855789
2020-04-29 13:00:00-04:00,213.1490,213.6660,212.9690,213.4480,3360003
2020-04-29 14:00:00-04:00,213.4120,214.0270,212.5100,213.9010,4429627
2020-04-29 15:00:00-04:00,213.8870,214.7790,213.3880,213.5650,8480691
2020-04-29 16:00:00-04:00,213.5490,217.2490,213.4570,217.1970,3085959
2020-04-29 17:00:00-04:00,217.1800,217.3860,216.6780,217.0110,164369
2020-04-29 18:00:00-04:00,216.8290,217.0730,216.1700,216.6210,208629
2020-04-29 19:00:00-04:00,216.5650,216.9270,216.1990,216.6110,151551
2020-04-30 04:00:00-04:00,216.1940,216.6440,215.9070,216.2010,32413
2020-04-30 05:00:00-04:00,216.2140,216.6920,216.0920,216.6690,15520
2020-04-30 06:00:00-04:00,216.7020,216.9070,215.4280,215.7420,35305
2020-04-30 07:00:00-04:00,215.7650,216.3120,215.4580,215.5170,224527
2020-04-30 08:00:00-04:00,215.8330,217.7760,214.1200,214.1800,513310
2020-04-30 09:00:00-04:00,214.1930,214.8470,212.8910,214.3410,5944056
2020-04-30 10:00:00-04:00,214.3200,214.7490,213.0760,213.6720,5747360
2020-04-30 11:00:00-04:00,213.6760,214.5150,212.9390,213.0080,3770751
2020-04-30 12:00:00-04:00,212.9830,213.2460,212.1390,213.1160,4129844
2020-04-30 13:00:00-04:00,213.0850,213.4210,212.3640,212.6370,2911668
2020-04-30 14:00:00-04:00,212.5820,213.3140,212.1980,212.5640,2726462
2020-04-30 15:00:00-04:00,212.5430,214.3980,212.3490,213.9750,8956943
2020-04-30 16:00:00-04:00,213.9690,214.1740,210.9190,211.2900,3404500
2020-04-30 17:00:00-04:00,211.2260,211.4200,210.7340,210.8410,145293
2020-04-30 18:00:00-04:00,210.8160,210.8630,209.7380,210.4020,294830
2020-04-30 19:00:00-04:00,210.3860,210.6880,210.0700,210.5870,156841
2020-05-01 04:00:00-04:00,208.5800,208.9980,208.0790,208.9760,61411
2020-05-01 05:00:00-04:00,208.9510,209.0570,208.5180,208.8100,35864
2020-05-01 06:00:00-04:00,208.7170,209.3600,208.6840,208.9760,67169
2020-05-01 07:00:00-04:00,208.9510,209.3300,208.2940,209.2400,183215
2020-05-01 08:00:00-04:00,209.1950,210.4730,208.3420,209.2980,378209
2020-05-01 09:00:00-04:00,209.1950,210.6970,209.0350,210.3530,5972420
2020-05-01 10:00:00-04:00,210.3470,211.5570,209.7970,210.3720,6652915
2020-05-01 11:00:00-04:00,210.2930,210.3750,207.8150,208.0700,4679594
2020-05-01 12:00:00-04:00,208.0480,208.1780,206.6880,207.3120,5879535
2020-05-01 13:00:00-04:00,207.2820,207.7680,206.6050,207.2580,3382202
2020-05-01 14:00:00-04:00,207.2330,208.0760,206.9270,207.9120,3269813
2020-05-01 15:00:00-04:00,207.9070,208.6470,206.9710,207.6000,8049184
2020-05-01 16:00:00-04:00,207.5750,207.8760,207.2300,207.4340,965075
2020-05-01 17:00:00-04:00,207.3600,207.9540,207.3270,207.8140,164427
2020-05-01 18:00:00-04:00,207.7310,207.9150,207.5620,207.8050,17306
2020-05-01 19:00:00-04:00,207.8280,207.9730,207.7960,207.9320,28332
2020-05-04 04:00:00-04:00,206.3930,206.9190,205.9020,206.1060,62406
2020-05-04 05:00:00-04:00,205.9740,206.0590,205.3560,206.0380,44324
2020-05-04 06:00:00-04:00,206.0910,206.4790,205.8540,205.9690,79047
2020-05-04 07:00:00-04:00,206.0130,206.8110,205.6680,206.4670,153530
2020-05-04 08:00:00-04:00,206.4810,207.1730,205.6970,206.4280,721315
2020-05-04 09:00:00-04:00,206.2670,207.9050,205.4050,207.7360,5253104
2020-05-04 10:00:00-04:00,207.7600,208.9790,207.5710,208.0630,5185295
2020-05-04 11:00:00-04:00,208.0380,209.2820,207.8690,208.8880,3257996
2020-05-04 12:00:00-04:00,208.8530,209.1840,207.6540,207.8690,2383239
2020-05-04 13:00:00-04:00,207.8770,208.4420,207.2300,208.4000,2535884
2020-05-04 14:00:00-04:00,208.3750,209.2420,208.0500,209.1230,2921821
2020-05-04 15:00:00-04:00,209.0980,210.3650,208.8690,210.1180,5950560
2020-05-04 16:00:00-04:00,210.0640,210.1410,209.4550,209.9230,473123
2020-05-04 17:00:00-04:00,209.9270,209.9850,209.7970,209.8550,28247
2020-05-04 18:00:00-04:00,209.6540,210.3460,209.6210,209.9720,74379
2020-05-04 19:00:00-04:00,209.8300,210.2970,209.7280,210.2750,43213
2020-05-05 04:00:00-04:00,211.9870,212.4650,210.2750,210.4500,89794
2020-05-05 05:00:00-04:00,210.2690,211.5860,210.2160,211.5440,36414
2020-05-05 06:00:00-04:00,211.5570,211.9960,211.3100,211.6320,51348
2020-05-05 07:00:00-04:00,211.8600,212.3570,211.6220,212.1980,159198
2020-05-05 08:00:00-04:00,212.0260,212.6990,210.9580,212.3740,260652
2020-05-05 09:00:00-04:00,212.3290,213.4800,211.9100,213.4480,5352858
2020-05-05 10:00:00-04:00,213.4220,213.8120,212.9150,213.5940,4713906
2020-05-05 11:00:00-04:00,213.5590,214.1730,213.2620,214.1120,3019348
2020-05-05 12:00:00-04:00,214.0860,214.4420,213.5740,213.8580,3715842
2020-05-05 13:00:00-04:00,213.8320,214.4960,213.6030,214.3650,2944571
2020-05-05 14:00:00-04:00,214.3400,214.9450,214.1210,214.9020,2868874
2020-05-05 15:00:00-04:00,214.8670,214.9150,211.6510,212.5010,8624759
2020-05-05 16:00:00-04:00,212.4850,212.8550,212.1490,212.8130,758045
2020-05-05 17:00:00-04:00,212.7870,213.0500,212.7440,212.9110,62339
2020-05-05 18:00:00-04:00,212.8460,213.6560,212.4420,213.5840,113288
